"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CYREN",0.357294377619354,8.43582380726829,3.02706270229489,0.00422406758333247,0.0237023383387112,-2.55101632076534
"GPSM2",0.732774322858069,7.87538670765854,3.02686008034799,0.0042263823742764,0.023708302548592,-2.55152227234964
"RSU1P2",0.209898545845161,4.45319653736585,3.0267430342481,0.00422772007385517,0.0237087837603403,-2.55181452933744
"FAM104B",-0.462175164896772,6.78445087587805,-3.02626529793483,0.00423318416626511,0.0237323983838747,-2.55300733362317
"ELP2",0.466250019241935,9.13903910285366,3.02553257496778,0.00424157755453773,0.02376820440979,-2.55483655276525
"LSM11",0.41475161559355,7.00136452156098,3.02530711330666,0.00424416337660549,0.02376820440979,-2.55539935405044
"GJA5",-0.238935081341934,5.94431583136585,-3.0252844546282,0.00424442333110916,0.02376820440979,-2.55545591356506
"NDP",-0.3807709673,4.46487194263415,-3.02526982702211,0.00424459115608353,0.02376820440979,-2.55549242615661
"ABHD2",-0.735832172809674,9.66691429095122,-3.02415642091748,0.00425738376527933,0.0238327915302571,-2.55827131835748
"SLC25A29",-0.455007214525807,8.09884491517073,-3.02357344783568,0.00426409634245254,0.0238633145784179,-2.55972607190857
"ARHGEF5",-0.505826732903225,8.43521402397561,-3.02341796531516,0.00426588830713579,0.0238662903280761,-2.56011403363776
"ETV7",0.292173304045162,6.60338592517073,3.02298399216369,0.00427089367156895,0.0238872369616576,-2.56119682140631
"LETMD1",0.455298870516135,9.7113640335122,3.02194039353816,0.00428295293798552,0.0239476122644139,-2.56380025610355
"KLRC3",0.634926068219356,4.58017306878049,3.0215213241861,0.00428780447453421,0.0239676626737688,-2.56484553564836
