"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"LOC100040022",-0.0866413972885249,5.13142326195278,-0.448725381741729,0.668179712283785,0.939990032457675,-5.30387222248251,"NOT"
"Col8a2",-0.0696834868691685,4.5909790290454,-0.448472911931444,0.668352651029849,0.940179658120694,-5.30397272922517,"NOT"
"Lyrm7",-0.0789818285147472,5.67951046227437,-0.448401063975772,0.668401870010384,0.94018596899086,-5.30400132188144,"NOT"
"Zfr",-0.0604671712763487,9.57235403506348,-0.448021465181056,0.668661941174829,0.94018596899086,-5.30415231670368,"NOT"
"ND3",-0.0623704834904046,12.7812566136203,-0.44790888939122,0.668739078748321,0.94018596899086,-5.30419707370131,"NOT"
"Ccdc34",-0.119896512043139,6.08088044953788,-0.447891370266308,0.668751083344096,0.94018596899086,-5.30420403787888,"NOT"
"LOC100862276",0.159933602807941,3.32403406686552,0.447853220835789,0.668777224768627,0.94018596899086,-5.30421920211171,"NOT"
"Tubb2a-ps2",0.0953939549321916,4.46291157286934,0.447845794719809,0.6687823134807,0.94018596899086,-5.30422215382118,"NOT"
"Sgcb",0.190904375400071,6.76192076295093,0.44782613249095,0.668795787024722,0.94018596899086,-5.30422996888341,"NOT"
"Gm16532",0.131548375607853,4.79255911397064,0.447819362365061,0.6688004262848,0.94018596899086,-5.30423265970279,"NOT"
"B930059L03Rik",0.0893580912979299,5.34708654617781,0.447786112281662,0.668823211286722,0.94018596899086,-5.3042458745618,"NOT"
"Fam190a",0.0580832901038368,5.01647433340126,0.44769168354173,0.668887921736463,0.94018596899086,-5.30428339920194,"NOT"
"LOC622070",0.128827952234228,3.50954709105845,0.447651488870812,0.66891546740696,0.94018596899086,-5.3042993697651,"NOT"
"Pla2g4c",0.118193090248808,4.54873322167566,0.44755287841692,0.668983048144663,0.94018596899086,-5.30433854505594,"NOT"
"Gfpt2",0.0973345077390793,5.59007945591479,0.447493163435421,0.669023974257097,0.94018596899086,-5.30436226432447,"NOT"
"Apol7a",-0.0660734838880668,9.5568208253577,-0.447488271636983,0.669027326942251,0.94018596899086,-5.3043642072558,"NOT"
"Cnn2",0.225487146489924,7.46073010937556,0.447442167763144,0.669058925494209,0.94018596899086,-5.30438251788853,"NOT"
"Ptprz1",0.129719920258739,3.09757398180252,0.447386347501406,0.669097184414926,0.94018596899086,-5.30440468514259,"NOT"
"Id3",0.172536302115549,9.29509466217825,0.447362090812429,0.669113810158282,0.94018596899086,-5.30441431712058,"NOT"
"Slc25a20",-0.084292209667252,9.82874555956315,-0.447308567409654,0.669150496273425,0.94018596899086,-5.3044355687699,"NOT"
"Dynlt1f",-0.317092690998887,9.64268341274965,-0.447286533012133,0.669165599418806,0.94018596899086,-5.30444431691677,"NOT"
"Mgrn1",-0.0645659442715445,9.25664562515163,-0.447239337100698,0.669197949704886,0.94018596899086,-5.30446305339966,"NOT"
"Mir5109",0.10447173659764,8.74866089057424,0.447237315327074,0.669199335540202,0.94018596899086,-5.30446385599021,"NOT"
"Ptgdr",0.0657431106179454,5.97773906484951,0.447235326875476,0.669200698536128,0.94018596899086,-5.30446464534952,"NOT"
"Zfp94",0.0653628347605961,6.3126962611545,0.447119616951258,0.669280014925255,0.94018596899086,-5.3045105733226,"NOT"
"Xlr4a",-0.270313411687346,5.88197026156329,-0.447029170239223,0.669342017184099,0.94018596899086,-5.30454646605599,"NOT"
"4930412F12Rik",0.0736487686372618,6.06497196949728,0.446995718867763,0.669364949193828,0.94018596899086,-5.30455973913931,"NOT"
"Trem1",0.0606198501879662,5.14416939335784,0.446957423405735,0.669391202457316,0.94018596899086,-5.30457493316502,"NOT"
"Kbtbd5",-0.0906256185173433,4.60091676554405,-0.446929536276502,0.669410320656516,0.94018596899086,-5.30458599684255,"NOT"
"Sacs",-0.109486192526039,4.53318616153799,-0.446907793124441,0.669425226998036,0.94018596899086,-5.3045946225718,"NOT"
"Mcm2",0.136530888093441,6.98449562760711,0.446591587773915,0.66964202460206,0.940372083113306,-5.30472002042262,"NOT"
"Adcy3",0.067171068514484,6.4375547878805,0.446537925927035,0.669678819790684,0.940372083113306,-5.30474129297416,"NOT"
"4930420K17Rik",0.0521288948120677,11.4301056610743,0.446488230107802,0.669712896409001,0.940372083113306,-5.30476099120244,"NOT"
"Ggcx",-0.0531128468266093,10.3430412705562,-0.446484841380773,0.66971522010325,0.940372083113306,-5.30476233433826,"NOT"
"Kazald1",0.0701563033138664,5.50901050475212,0.446430106815766,0.669752752852279,0.940372083113306,-5.30478402729626,"NOT"
"Nek9",0.0576923819732471,9.49132375881427,0.446380654295778,0.6697866644644,0.940372083113306,-5.30480362469761,"NOT"
"D630003M21Rik",-0.0610513777678232,5.61133712460032,-0.446163971961764,0.669935262266365,0.940527136539024,-5.30488946937354,"NOT"
"C920021L13Rik",0.170594912882501,5.68369048628693,0.446043431780312,0.670017934047491,0.940561317326753,-5.30493720793608,"NOT"
"Mon1a",-0.0561989999378465,8.24250614820231,-0.446015741750929,0.670036925795625,0.940561317326753,-5.30494817256452,"NOT"
"Gps1",-0.0511916914023089,9.6105972021197,-0.445945579691525,0.670085048991545,0.940561317326753,-5.30497595233147,"NOT"
"Gm12059",-0.0907249485912338,5.5362975899213,-0.445835336604433,0.67016066662032,0.940561317326753,-5.30501959347,"NOT"
"LOC100859962",0.142834687387627,4.79310916852761,0.445804484875858,0.67018182909648,0.940561317326753,-5.30503180472791,"NOT"
"Otud6b",-0.082744651683349,8.60611870598278,-0.445794647684065,0.670188576901548,0.940561317326753,-5.30503569816927,"NOT"
"Zfml",0.0706626062785762,8.61671671020036,0.445730464632349,0.670232603970386,0.940569549055292,-5.30506109908557,"NOT"
"4930549C01Rik",0.118107405589542,3.88916002775508,0.445603085109309,0.67031998552819,0.940606321276846,-5.30511150041375,"NOT"
"Gm5218",0.0667267755432626,4.46815308683707,0.445549155494156,0.670356982580679,0.940606321276846,-5.30513283516802,"NOT"
"Trim35",0.111092265712439,6.38116060613876,0.445525375548393,0.670373296528952,0.940606321276846,-5.30514224184034,"NOT"
"Kremen2",0.0577644283533303,5.9271270246484,0.445347859640324,0.670495085313958,0.940653371125739,-5.30521244736987,"NOT"
"Tsc22d3",-0.113171169569785,8.17996571555102,-0.44525415058018,0.670559380871418,0.940653371125739,-5.30524949776289,"NOT"
"AW551984",-0.0681383538186937,5.69766705015683,-0.445251926423274,0.670560906944001,0.940653371125739,-5.30525037705508,"NOT"
"Hectd1",-0.0632145195459017,10.0910057295714,-0.445195532628155,0.670599601283249,0.940653371125739,-5.30527267026281,"NOT"
"Gpr18",0.205257819544485,5.0142660846209,0.445187531024209,0.670605091634548,0.940653371125739,-5.30527583318948,"NOT"
"Mapk12",-0.076485814447274,7.17281605367403,-0.445142749355273,0.67063581926488,0.940653371125739,-5.30529353380774,"NOT"
"Tdpoz1",0.156540742369985,3.49901612380185,0.444927736108112,0.6707833634583,0.940676794320249,-5.30537849794805,"NOT"
"Srsf6",-0.0643742926061659,9.67566929415252,-0.444729085441903,0.670919693533576,0.940676794320249,-5.30545696240375,"NOT"
"Gm9234",-0.0648955950207775,9.65579292475165,-0.44471058470955,0.670932390911611,0.940676794320249,-5.30546426829813,"NOT"
"Ccdc121",0.0756560610882273,4.18740615770236,0.444697020541171,0.670941700313268,0.940676794320249,-5.30546962457599,"NOT"
"Hepacam2",0.124702563377974,4.03473183890876,0.444694784515419,0.670943234955359,0.940676794320249,-5.30547050753301,"NOT"
"Ccdc56",0.0523721418437955,9.76695688148041,0.444671341703119,0.670959324464352,0.940676794320249,-5.30547976433178,"NOT"
"Olfr1328",-0.254872306568637,2.67657110298184,-0.444656010031348,0.670969847154575,0.940676794320249,-5.30548581806165,"NOT"
"Dact3",0.0662973224064185,5.11858879008933,0.444648186451371,0.670975216796206,0.940676794320249,-5.30548890713733,"NOT"
"LOC100862317",0.0838604907370959,4.53794915975999,0.444578169042398,0.671023273527214,0.940676794320249,-5.3055165506829,"NOT"
"Slc16a2",-0.0777743161401254,10.3779775647983,-0.444553566611212,0.671040159902725,0.940676794320249,-5.30552626299897,"NOT"
"Tapbp",0.206528331535598,9.42526779487909,0.4444999171123,0.671076984036885,0.940676794320249,-5.30554744051142,"NOT"
"Mir219-2",-0.116313954521387,5.50653703364709,-0.444381778691319,0.671158075773227,0.940676794320249,-5.30559406590143,"NOT"
"Fancc",0.0903343970187205,5.26495538623758,0.444360040588592,0.671172997606655,0.940676794320249,-5.30560264396898,"NOT"
"Gm1976",0.0528684533102659,5.97600987512877,0.444321408292233,0.671199516634353,0.940676794320249,-5.3056178876883,"NOT"
"Pgr15l",-0.0955631541473414,4.91975863064891,-0.444242843288113,0.671253448925519,0.940676794320249,-5.30564888445164,"NOT"
"1500031L02Rik",0.0837474566148577,6.24636134121937,0.444182121523961,0.671295133863309,0.940676794320249,-5.30567283791644,"NOT"
"Psma1",0.0771969934428522,10.3242623767045,0.444173080811766,0.67130134033752,0.940676794320249,-5.30567640402798,"NOT"
"Hoxa3",0.0818587421778929,5.67553495643737,0.444021291380678,0.671405548373567,0.940681908797259,-5.30573626734244,"NOT"
"Lcn14",-0.0729496820396731,4.04322044283261,-0.443986363741105,0.671429528367758,0.940681908797259,-5.30575003955235,"NOT"
"BC048679",0.0819274051909158,5.54004934653957,0.443971215252131,0.671439928875884,0.940681908797259,-5.3057560123934,"NOT"
"Abca8a",-0.217611136329872,9.10872465155377,-0.443879107976129,0.671503168715266,0.940681908797259,-5.30579232495107,"NOT"
"Bbs1",0.0648894603346619,6.27983621214164,0.443828649464966,0.671537814199708,0.940681908797259,-5.30581221484812,"NOT"
"Slc24a3",-0.0837669525580491,4.33395588657737,-0.443807315239281,0.671552462823948,0.940681908797259,-5.30582062380941,"NOT"
"Galnt7",-0.101976746645318,6.34830217158872,-0.443778638143207,0.671572153495215,0.940681908797259,-5.30583192639759,"NOT"
"Churc1",-0.0604489441626104,8.82867876064459,-0.443459915400869,0.671791018276013,0.940710365766524,-5.30595749984345,"NOT"
"Pdxdc1",-0.0524359252003457,9.69801532616916,-0.443423567749099,0.671815980166902,0.940710365766524,-5.30597181511483,"NOT"
"Lmbrd1",-0.0530852988384467,10.4305911134879,-0.443414747761005,0.671822037395872,0.940710365766524,-5.30597528864177,"NOT"
"Ndufaf3",0.0653107441457283,8.97000522399603,0.443368302034251,0.67185393497425,0.940710365766524,-5.30599357904523,"NOT"
"Tlr4",0.172342724921047,6.58205461890998,0.443282162873845,0.671913094798897,0.940710365766524,-5.306027496075,"NOT"
"Mir3083",0.1296530238578,4.60085332156384,0.44304723933807,0.67207445163717,0.940710365766524,-5.30611996536768,"NOT"
"Ints7",-0.0558045573798527,8.30267783936624,-0.443028557595935,0.672087283967946,0.940710365766524,-5.3061273168155,"NOT"
"Sdr39u1",0.0681622383766456,8.36848762356798,0.44283132620962,0.67222276779548,0.940710365766524,-5.30620491171359,"NOT"
"Tifab",0.286913055981176,7.19085036155589,0.442760729384972,0.672271265975456,0.940710365766524,-5.30623267815688,"NOT"
"2310006M14Rik",-0.0816809667161635,5.72354283246878,-0.442748810596961,0.672279454039924,0.940710365766524,-5.30623736553047,"NOT"
"Samd1",-0.0899876400224864,6.86889403649447,-0.442702407498987,0.672311332872811,0.940710365766524,-5.30625561363927,"NOT"
"Creb3l3",-0.0732026771238843,11.0514610088185,-0.442689331849897,0.672320315949294,0.940710365766524,-5.30626075534273,"NOT"
"Olfr697",-0.123729172809909,4.12595552263942,-0.442554920064975,0.672412661306334,0.940710365766524,-5.30631360155545,"NOT"
"Ift81",0.0796455296852372,5.52588796350945,0.442500643684392,0.672449952724825,0.940710365766524,-5.30633493698279,"NOT"
"Slc25a44",-0.0607946919947651,9.76376435816553,-0.442494697923803,0.672454037911653,0.940710365766524,-5.30633727404576,"NOT"
"Ccnb2",0.22731955497752,6.26347163580581,0.442462973199972,0.672475835397718,0.940710365766524,-5.30634974339142,"NOT"
"Il34",0.10230277409141,5.78379897067485,0.442457390214804,0.672479671401679,0.940710365766524,-5.3063519376877,"NOT"
"Gm10390",0.101896921558755,5.15018036615828,0.442448812107776,0.672485565339599,0.940710365766524,-5.30635530911497,"NOT"
"4930432J09Rik",-0.138551934536082,6.21101949566432,-0.442442232605977,0.672490086071346,0.940710365766524,-5.30635789499533,"NOT"
"Gm514",-0.104075959664702,4.11246522212004,-0.442420097757668,0.672505294885994,0.940710365766524,-5.30636659418639,"NOT"
"Schip1",0.0674898287699106,5.05907174201505,0.442367514128349,0.672541425672339,0.940710365766524,-5.3063872583954,"NOT"
"Chmp3",-0.0617142482534927,8.2452874841736,-0.442362340811441,0.672544980365779,0.940710365766524,-5.30638929127172,"NOT"
"Dst",-0.0943070021452304,8.78178902939564,-0.442328528103282,0.672568214003832,0.940710365766524,-5.30640257757127,"NOT"
"Traf7",0.0896473366111916,7.62928897669172,0.442256015513117,0.672618040703125,0.940710365766524,-5.30643106734363,"NOT"
"Tle6",-0.0668942476974452,5.08707536640939,-0.442248286526086,0.672623351747249,0.940710365766524,-5.30643410376134,"NOT"
"Vmn1r196",-0.0806682885638437,2.93999787710204,-0.442247416569449,0.672623949547181,0.940710365766524,-5.3064344455303,"NOT"
"Ptrh1",0.0697553785732907,6.31933727600844,0.442158738895542,0.672684886702809,0.940710365766524,-5.3064692799378,"NOT"
"Kcnh8",-0.0615565809942016,4.85379601713572,-0.442147360903147,0.672692705578072,0.940710365766524,-5.3064737489763,"NOT"
"Akap10",-0.0529866612739456,7.97239725152888,-0.442082432445599,0.672737324794192,0.940710365766524,-5.30649924947668,"NOT"
"Ccna1",0.0755092385257745,5.2807627411876,0.442082192580346,0.672737489633657,0.940710365766524,-5.30649934367675,"NOT"
"Adamtsl5",0.0589572435350183,5.36113217301068,0.441966637630309,0.672816903229214,0.940768038457505,-5.30654471897909,"NOT"
"Pth2r",0.101904996564618,4.46444951465036,0.44173840649687,0.672973765371587,0.940875215961175,-5.3066343067678,"NOT"
"Lta4h",-0.0552253828902778,8.92518370315389,-0.4416285545728,0.673049272377185,0.940875215961175,-5.30667741171214,"NOT"
"Pnp2",-0.140307447577737,3.17591448220669,-0.441604408887943,0.673065869526497,0.940875215961175,-5.30668688493362,"NOT"
"D230022J07Rik",-0.0653283743627329,5.5043402964057,-0.441597335756997,0.673070731460109,0.940875215961175,-5.30668965988634,"NOT"
"C530005A16Rik",-0.0767844914134237,6.98644361209118,-0.441514398316105,0.673127742324205,0.940875215961175,-5.30672219507753,"NOT"
"Gm19273",-0.12542429722133,2.70284172926539,-0.441488042156653,0.673145859932079,0.940875215961175,-5.30673253303827,"NOT"
"Ppp6r2",-0.0592185730695221,9.16562840848709,-0.441276579838095,0.673291230756098,0.940875215961175,-5.30681545641174,"NOT"
"Enthd1",0.126209125803051,6.21146508131209,0.441235102513186,0.673319746332316,0.940875215961175,-5.30683171710205,"NOT"
"Sumf2",-0.0941977798973532,8.15682322304012,-0.441230142033166,0.673323156691341,0.940875215961175,-5.30683366170389,"NOT"
"Col6a6",0.100195712908579,6.4786683439,0.44120914772555,0.673337590493183,0.940875215961175,-5.30684189164384,"NOT"
"Vsx1",-0.145865486666814,3.63226245698473,-0.441146718934833,0.673380511811912,0.940875215961175,-5.30686636208785,"NOT"
"Cep164",-0.0873224960532211,6.57515575472137,-0.44112476648086,0.67339560497497,0.940875215961175,-5.30687496610718,"NOT"
"Cdk7",-0.082107777083646,7.50522720257271,-0.441124628880633,0.673395699580976,0.940875215961175,-5.3068750200368,"NOT"
"LOC636067",0.211548006748632,1.21015550718384,0.440970960276105,0.673501357294212,0.940875215961175,-5.30693523756436,"NOT"
"Rras",0.142090401860331,9.77465551674196,0.440969994697646,0.673502021221037,0.940875215961175,-5.30693561588021,"NOT"
"Cypt1",0.160129318629495,2.89148546168099,0.440949616183398,0.673516033457373,0.940875215961175,-5.30694360004892,"NOT"
"4933403O08Rik",-0.0918447268871789,4.41810960236625,-0.440911107005994,0.673542512696026,0.940875215961175,-5.30695868675603,"NOT"
"4930415F15Rik",0.0778563368249969,4.72519437904338,0.440715642821381,0.673676923300438,0.941004016887036,-5.30703524469437,"NOT"
"Hspa1a",0.136256936224973,5.26891937865845,0.440665980365337,0.673711075667977,0.941004016887036,-5.30705469108065,"NOT"
"Fam164a",0.12800061318075,6.43275616885734,0.440542259738458,0.673796160729557,0.941047201754446,-5.30710312764782,"NOT"
"Bub1",0.177812831184912,4.63565560627943,0.44049262184991,0.673830299123311,0.941047201754446,-5.30712255730182,"NOT"
"LOC100861972",0.0890045709198777,9.4660941688719,0.440404650743979,0.673890803191891,0.941047201754446,-5.30715698664349,"NOT"
"Traf3ip1",0.0676482992263976,6.6120840952559,0.440204630849449,0.674028381058785,0.941047201754446,-5.30723524482755,"NOT"
"LOC636187",0.11410097419679,2.98221321500482,0.44006606659477,0.674123696408506,0.941047201754446,-5.30728943897884,"NOT"
"Onecut3",-0.071754795924786,6.45261822847793,-0.440027525712542,0.674150209004127,0.941047201754446,-5.3073045099614,"NOT"
"Gm19491",0.105010820567964,11.1107949014029,0.439984468395389,0.674179829088857,0.941047201754446,-5.30732134559325,"NOT"
"Foxa2",0.10841321628194,8.99571465373801,0.43989916083175,0.674238515912994,0.941047201754446,-5.30735469676169,"NOT"
"Trpm4",0.11264498467221,5.00895725142007,0.439898862956083,0.674238720839086,0.941047201754446,-5.30735481320625,"NOT"
"Pml",0.107440435207447,8.63943720115211,0.43966047759712,0.674402729713207,0.941047201754446,-5.30744797849829,"NOT"
"Dhx38",-0.0733195075093223,7.4719287202925,-0.439624799002863,0.674427278205316,0.941047201754446,-5.30746191829315,"NOT"
"Fbxw8",0.0604987280000362,9.16968468533143,0.43961180875146,0.674436216194965,0.941047201754446,-5.30746699338419,"NOT"
"Nwd1",0.0563497015210039,5.70140939334353,0.439552801367735,0.674476817159421,0.941047201754446,-5.30749004490326,"NOT"
"Snora61",-0.0590367569254386,7.59296202848378,-0.439525909777666,0.67449532073502,0.941047201754446,-5.3075005492776,"NOT"
"Rbx1",0.0566844219282885,9.49613328897419,0.43946206808925,0.674539249929763,0.941047201754446,-5.30752548467886,"NOT"
"Wscd2",0.101980985427946,6.19662926256028,0.439445116093533,0.674550914758053,0.941047201754446,-5.30753210525349,"NOT"
"Psca",0.0901288849194195,4.87405740243721,0.439349128909367,0.674616966281881,0.941047201754446,-5.3075695884114,"NOT"
"4930503B20Rik",0.100137097663064,4.79530914180725,0.439334112687364,0.674627299655578,0.941047201754446,-5.3075754515823,"NOT"
"Cd109",-0.132516705106019,3.21129516718992,-0.439325417978351,0.674633282931644,0.941047201754446,-5.30757884639657,"NOT"
"Acads",-0.0698340770270232,11.0483007742041,-0.439262921680249,0.674676290599331,0.941047201754446,-5.30760324598589,"NOT"
"AI606181",-0.0798045539076409,5.87390841485252,-0.43918215078039,0.674731876139426,0.941047201754446,-5.30763477549724,"NOT"
"2810454H06Rik",-0.0540606266036825,5.270378189186,-0.439125048965726,0.674771174239139,0.941047201754446,-5.30765706235257,"NOT"
"Kap",-0.123996789869777,3.98680773865427,-0.439112694169525,0.674779677091665,0.941047201754446,-5.30766188407836,"NOT"
"Nme3",-0.060179895042916,9.18299591435265,-0.439015526634547,0.674846551806942,0.941047201754446,-5.30769980140452,"NOT"
"4930593C16Rik",0.0720958764264577,5.72164938129048,0.439011655516565,0.674849216136612,0.941047201754446,-5.30770131185476,"NOT"
"Olfr1157",0.104136121707444,4.2749232617324,0.438786993767033,0.675003850174165,0.941047201754446,-5.30778895015348,"NOT"
"Fank1",-0.0890027486381459,5.25262815087077,-0.438673783029465,0.675081779272626,0.941047201754446,-5.30783309670825,"NOT"
"Oas1f",-0.0816751625390362,4.12448722612414,-0.438504062320971,0.675198615376147,0.941047201754446,-5.30789925947788,"NOT"
"Olfr532",-0.0674032639305233,4.83689825757804,-0.438501318781752,0.675200504114522,0.941047201754446,-5.30790032880488,"NOT"
"Hyou1",0.120555861525661,10.4861406068685,0.438410952982722,0.67526271618539,0.941047201754446,-5.30793554646779,"NOT"
"Lrrk1",0.132640636161725,7.75697563918268,0.438370118229252,0.675290829658343,0.941047201754446,-5.30795145850888,"NOT"
"Canx",0.0538121742688116,12.258627074388,0.438250727898797,0.675373029466524,0.941047201754446,-5.3079979733163,"NOT"
"Rnpep",0.100067965558452,8.55002949822133,0.438236926412347,0.675382532050518,0.941047201754446,-5.30800334965363,"NOT"
"Zscan4e",-0.208771171255006,6.86171255841977,-0.438195243582869,0.675411231856557,0.941047201754446,-5.30801958614723,"NOT"
"Pkd1l3",-0.0855433093034117,4.30389445788103,-0.438181218721811,0.675420888501805,0.941047201754446,-5.30802504885445,"NOT"
"Alg11",-0.0582268763761604,9.68044576273435,-0.43817720375029,0.675423652973211,0.941047201754446,-5.30802661266272,"NOT"
"Orc2",0.0852004026309361,6.66327111809638,0.438153379298909,0.675440057190374,0.941047201754446,-5.3080358918748,"NOT"
"Csrp3",0.306018392697609,8.5464596847374,0.438125489422707,0.675459260881014,0.941047201754446,-5.30804675390287,"NOT"
"Gstz1",-0.0522119662903133,11.9512830139248,-0.437994019799482,0.675549788379618,0.941047201754446,-5.30809794756794,"NOT"
"1700006H21Rik",0.129976575669296,5.53035426471855,0.437943341021157,0.675584686388826,0.941047201754446,-5.30811767783114,"NOT"
"Orai1",-0.0731890047349122,6.83136065243828,-0.437867924127986,0.675636620964822,0.941047201754446,-5.30814703520294,"NOT"
"Mid1",0.243515210257188,8.48141519539221,0.437778257818121,0.675698370662954,0.941047201754446,-5.30818193328947,"NOT"
"Il17b",-0.115003921307618,4.79091864688747,-0.437699520494665,0.675752596233327,0.941047201754446,-5.30821257233264,"NOT"
"Cplx2",0.0588240494791652,7.12955575618569,0.437610354580247,0.675814006393754,0.941047201754446,-5.30824726325647,"NOT"
"Mrpl53",-0.0494028592673672,9.63439987274598,-0.437577179115779,0.675836855615078,0.941047201754446,-5.30826016883537,"NOT"
"Erbb3",-0.141484268895436,10.3520840149504,-0.437545880216805,0.675858412714172,0.941047201754446,-5.30827234357688,"NOT"
"Pole2",0.112321784548485,6.26914476009861,0.437524280224741,0.675873289889517,0.941047201754446,-5.30828074513503,"NOT"
"Nphp3",-0.0618085778368131,6.9478800091596,-0.437475910930052,0.675906605217573,0.941047201754446,-5.30829955751175,"NOT"
"Ccr3",0.448286797231305,5.77078033477077,0.437356087078864,0.675989139716275,0.941047201754446,-5.30834615252616,"NOT"
"Morn1",-0.0750324418559254,5.80432696715571,-0.437311163902465,0.676020083985807,0.941047201754446,-5.30836361840623,"NOT"
"Plscr3",0.104272361039488,7.66087943128253,0.437301366668395,0.676026832669699,0.941047201754446,-5.30836742729422,"NOT"
"Sema4b",-0.0787827501818574,6.83408294674069,-0.437291899309567,0.676033354154555,0.941047201754446,-5.30837110786054,"NOT"
"Adc",-0.113086903467312,6.14245534434753,-0.437288405796848,0.676035760629588,0.941047201754446,-5.30837246599305,"NOT"
"LOC100862144",-0.0630955180758708,6.9657875578365,-0.437243809151342,0.67606648099249,0.941047201754446,-5.30838980242716,"NOT"
"Xrra1",-0.0965005252876141,5.40232080600587,-0.437220823377085,0.676082314986529,0.941047201754446,-5.30839873724011,"NOT"
"Hipk4",-0.0734618036076595,4.87104700805539,-0.437122768033887,0.676149863451145,0.941047201754446,-5.30843684747376,"NOT"
"Serf1",-0.0909454252214283,7.73887127105715,-0.437000173512536,0.676234321054164,0.941047201754446,-5.30848448391817,"NOT"
"Vcl",-0.0558386880983459,9.67684329776647,-0.43693116920537,0.676281861611171,0.941047201754446,-5.3085112913876,"NOT"
"Klhdc8a",0.182890723970156,6.34409175214703,0.436930969532813,0.676281999178025,0.941047201754446,-5.30851136895263,"NOT"
"Mir7-1",-0.105593937321729,6.04974386084413,-0.436800442933531,0.676371929955347,0.941047201754446,-5.30856206640168,"NOT"
"Gm20346",-0.0926863555764328,8.07170835734489,-0.436743402345794,0.676411231829046,0.941047201754446,-5.30858421693774,"NOT"
"Dpep3",0.07035028538409,4.79576598619275,0.436640366423242,0.676482228002483,0.941047201754446,-5.30862422198503,"NOT"
"Mrps28",-0.0664599904056526,7.43664468593683,-0.436637196567376,0.676484412226005,0.941047201754446,-5.30862545258373,"NOT"
"Bpifb2",0.0890998981382509,6.29986066944263,0.436601260365928,0.676509174691822,0.941047201754446,-5.30863940312286,"NOT"
"Tmsb15a",-0.107218697689574,4.52167152140513,-0.436599584228524,0.676510329674137,0.941047201754446,-5.30864005377823,"NOT"
"Gm3134",-0.0658062833057897,6.82964094225045,-0.436491326200324,0.676584929447742,0.941047201754446,-5.3086820732497,"NOT"
"Gm20262",0.0975359800723945,4.55218280574085,0.436325001813889,0.676699549999535,0.941047201754446,-5.30874661179456,"NOT"
"Tns3",0.141559298892552,8.20410066913959,0.436271876007451,0.676736163007175,0.941047201754446,-5.30876722127559,"NOT"
"Arhgef4",0.0768530288487437,5.10149610718068,0.43618854219173,0.676793596552748,0.941047201754446,-5.30879954486053,"NOT"
"Gm5477",0.129807701266578,3.51165051458042,0.436130054294127,0.676833907724894,0.941047201754446,-5.30882222775643,"NOT"
"Olfr339",-0.15722498227929,0.766908092673368,-0.436108974313337,0.676848436803483,0.941047201754446,-5.30883040234301,"NOT"
"Snora44",-0.0949865477372267,8.65737914103837,-0.436043190236847,0.676893778510266,0.941047201754446,-5.30885591032368,"NOT"
"Slco6d1",0.079946437347937,4.38940663792495,0.4358875172521,0.677001081997326,0.941047201754446,-5.30891625873054,"NOT"
"2810002D19Rik",-0.0573656476005846,5.92486318343053,-0.435887181907004,0.677001313155415,0.941047201754446,-5.30891638870922,"NOT"
"Dpysl4",0.0751663910192555,5.66152019881992,0.43585867655161,0.677020962436078,0.941047201754446,-5.30892743695275,"NOT"
"9430008C03Rik",0.0675772223629103,8.89021977529639,0.43585533825221,0.677023263606899,0.941047201754446,-5.30892873078295,"NOT"
"Gm13111",0.0593328437574598,6.22312488872833,0.435805244923295,0.677057794605325,0.941047201754446,-5.30894814442839,"NOT"
"Spns1",-0.0523872100651142,7.87711446180043,-0.435745503703761,0.677098977320536,0.941047201754446,-5.30897129439131,"NOT"
"C230024C17",-0.175327992995119,4.59276994477453,-0.435703470559171,0.677127953663197,0.941047201754446,-5.308987580632,"NOT"
"Aox1",-0.0810267757062633,9.84199185692022,-0.435646870540979,0.677166972895257,0.941047201754446,-5.30900950866826,"NOT"
"Dlx6",0.132101132971983,4.91902775856884,0.435643440868059,0.677169337296707,0.941047201754446,-5.30901083731033,"NOT"
"Mme",-0.29872898439899,8.6867225411992,-0.43558152995242,0.677212019090953,0.941047201754446,-5.30903481968465,"NOT"
"Gm5091",-0.0812939815192384,4.01612497383119,-0.435555268617619,0.677230124218375,0.941047201754446,-5.30904499155452,"NOT"
"Gm4845",-0.0720104698726454,6.33302346863129,-0.435547502833448,0.677235478161002,0.941047201754446,-5.30904799938607,"NOT"
"Olfr486",-0.156030690852742,4.74674463109312,-0.435538966745709,0.677241363195261,0.941047201754446,-5.30905130551276,"NOT"
"Vwa3b",-0.105616641261739,5.8431502749501,-0.435335173548732,0.677381871603452,0.941047201754446,-5.30913021907732,"NOT"
"Zfp493",-0.0945374613491872,6.3415531005063,-0.435322271246837,0.677390767767773,0.941047201754446,-5.30913521399667,"NOT"
"9930014A18Rik",-0.173955758550963,6.90817893725097,-0.435272083754359,0.677425372682163,0.941047201754446,-5.30915464196805,"NOT"
"Nudcd3",-0.0677471967778018,8.21432561443319,-0.435242832560607,0.677445542143181,0.941047201754446,-5.30916596437152,"NOT"
"Herc6",0.13227206289438,8.8173400436076,0.435214248645149,0.677465251776485,0.941047201754446,-5.30917702780336,"NOT"
"Tmprss13",0.0834271598653737,4.29016131709111,0.435206037249827,0.677470913878433,0.941047201754446,-5.3091802059066,"NOT"
