"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HSPA12A",-0.168070408163263,5.29882602040816,-1.64757227561486,0.101039080207861,0.134003038318708,-6.46225156596175
"SCN2A",0.0809989795918362,2.32688010204082,1.64747101860026,0.101059899156686,0.13402177676459,-6.46241668527858
"TMEM95",-0.0506459183673478,2.62367704081633,-1.64659967233551,0.101239194654555,0.134250664361865,-6.46383717739206
"OR2Y1",0.0392979591836751,2.11411836734694,1.64600862088769,0.101360959605714,0.134403236946074,-6.46480030925672
"AKAP2 /// PALM2-AKAP2",-0.167967346938777,7.22803775510204,-1.64594807194433,0.101373440177701,0.134410889342769,-6.46489895615242
"TRAF1",0.0566785714285731,3.14255969387755,1.64405900267939,0.101763441935589,0.134919062362386,-6.46797487207865
"LOC388796",0.0515897959183662,2.34582857142857,1.64383540055729,0.101809684558521,0.134964201930253,-6.46833872940118
"BNIP1",0.0865040816326541,5.24737142857143,1.64382922045687,0.101810962889731,0.134964201930253,-6.46834878530713
"PILRB",0.153009183673465,6.24310255102041,1.64366894895893,0.101844118960931,0.134999221540682,-6.46860955707785
"FAM154B",0.0445928571428573,2.21815153061225,1.64290124769995,0.102003056830851,0.135200955239675,-6.46985831212619
"KLRC4",-0.0409479591836752,2.08935969387755,-1.64281308014657,0.102021322965926,0.135216219846272,-6.47000169053443
"MRFAP1",-0.0525214285714295,11.0375913265306,-1.64260630820174,0.102064171286459,0.135264060821754,-6.47033791448776
"TRPC7",-0.0449632653061225,2.42574285714286,-1.6421761682654,0.102153353284097,0.135373296708362,-6.47103721667851
"HEMGN",-0.0322428571428572,2.08199591836735,-1.64149359679098,0.102295000800283,0.135552040682105,-6.47214654501593
"FN1",0.286922448979597,10.0099010204082,1.64059219762685,0.10248230079609,0.135791251527751,-6.47361082881752
"FAM127C",-0.128784693877552,4.36629030612245,-1.64045199000134,0.102511458961059,0.135820903265007,-6.47383851969202
"FOXB1",0.0427581632653067,2.369875,1.64022824077108,0.102558004563014,0.135873586760853,-6.47420183915799
"UNC119B",-0.101238775510203,7.86559489795918,-1.63945178487131,0.102719658804242,0.136078754452148,-6.47546225852558
"MAS1",-0.0371255102040831,2.11432704081633,-1.6393157577525,0.102747999983318,0.136107299058772,-6.47568301131195
"LENG1",0.0600040816326519,4.34414387755102,1.63898590727499,0.102816750183097,0.136189365010446,-6.47621823800807
"CFHR3",0.0625408163265293,2.32268775510204,1.63858197451814,0.102900991444774,0.136291937957895,-6.47687353040892
"ASB16",0.0597551020408171,3.00085816326531,1.63756937986774,0.10311241392017,0.136562937198384,-6.47851555258678
"HIVEP1",-0.0852367346938747,6.30747959183674,-1.63722223812446,0.103184974678864,0.136650003156058,-6.47907824985658
"HKR1",-0.10170510204082,5.28816683673469,-1.63693907675957,0.103244192328483,0.136714751664031,-6.47953715256632
"SERPINB4",0.0422448979591827,2.0746887755102,1.6369231902086,0.103247515495688,0.136714751664031,-6.47956289666236
"GPR1",-0.0424867346938784,2.41314132653061,-1.63677819401676,0.103277849928037,0.136745880212053,-6.47979785120986
"TMEM50B",-0.110928571428569,7.64663367346939,-1.63604090720923,0.103432207047755,0.136941207044325,-6.48099225126685
"TRIP12",-0.0635204081632672,7.36558469387755,-1.6358262202813,0.103477188261265,0.136991707139699,-6.48133994432039
"GLP1R",-0.0386632653061239,2.10837755102041,-1.63547567963018,0.103550667228072,0.137078179964809,-6.48190756183666
"AMACR",-0.197164285714289,7.01460765306122,-1.63541519256189,0.103563350518415,0.137078179964809,-6.48200549433484
"AGBL3",-0.044404081632653,1.91920612244898,-1.63539525011781,0.103567532442111,0.137078179964809,-6.48203778167646
"NEDD8",0.0532622448979598,10.4384964285714,1.6353715422855,0.103572504142386,0.137078179964809,-6.48207616478221
"SCRT1",0.0341336734693902,2.16788520408163,1.63535144459461,0.103576718920147,0.137078179964809,-6.48210870262589
"OTX2",0.0395785714285726,2.17690357142857,1.63512711982219,0.103623772407826,0.137131393357509,-6.482471854474
"MFSD2B",0.0641183673469365,2.83712755102041,1.6347035807779,0.103712658974671,0.137239956221651,-6.48315737545204
"OTOF",-0.0517969387755088,2.79694540816327,-1.63465871101939,0.103722079200004,0.137243356183202,-6.48322998947269
"ASAH2 /// ASAH2B /// ASAH2C",0.059524489795916,2.62779795918367,1.63427391362134,0.103802894002759,0.137341217591789,-6.48385263852801
"CD151",-0.0934469387755144,10.0493418367347,-1.63422407304645,0.103813365162528,0.13734600081237,-6.48393327621357
"VANGL1",0.106019387755097,7.6259443877551,1.63396266343102,0.103868299365193,0.137409604515809,-6.48435617488599
"NCRNA00110",-0.0440285714285706,2.45540306122449,-1.63307539068189,0.104054929831353,0.137647412130975,-6.48579108050578
"VPS13B",-0.0942061224489805,7.18944285714286,-1.63230372433358,0.104217461624778,0.137846557762952,-6.48703840971178
"MRGPRX2",0.0422489795918368,2.52653265306122,1.63229530314224,0.104219236453735,0.137846557762952,-6.48705201864506
"FTMT",-0.0485244897959189,2.69787653061224,-1.6322023033618,0.104238838460793,0.137863382246324,-6.48720230492733
"MBD6",0.0679204081632663,3.76123469387755,1.63151224908173,0.104384376687267,0.13804675324637,-6.48831716221524
"ANKHD1-EIF4EBP3 /// EIF4EBP3",0.102779591836735,4.95235510204082,1.63132071639063,0.104424801355588,0.138091098129019,-6.48862652263647
"FNDC5",-0.0704877551020409,3.52707040816327,-1.63124083730116,0.104441664245427,0.138104281176808,-6.48875553157012
"RAB1A",-0.0619112244897941,9.16894642857143,-1.63100546843171,0.104491364504514,0.138160880807797,-6.48913562893467
"BCO2",0.0471704081632653,2.70747193877551,1.63077488562194,0.104540072494462,0.138216161053429,-6.48950794552532
"ZNF321",-0.173885714285719,6.44758265306122,-1.63043339135786,0.104612242641024,0.138300887640034,-6.49005925408702
"KLHL38",0.046157142857143,2.38135510204082,1.63040633221139,0.104617962926026,0.138300887640034,-6.49010293358589
"PSG1 /// PSG2 /// PSG4 /// PSG5 /// PSG8 /// PSG9",0.0769234693877539,3.01957704081633,1.63032950903207,0.104634204657355,0.138313231402229,-6.49022693949035
"HPD",-0.0304632653061221,2.07540408163265,-1.63003472279847,0.104696546222911,0.138386507685641,-6.49070272270097
"FAM155A",-0.0941938775510192,4.11359897959184,-1.62976854695483,0.10475286277397,0.138451811041166,-6.49113225697399
"COL22A1 /// LOC100293055",0.0377030612244909,2.355975,1.62963164647696,0.104781837133044,0.138480970001734,-6.49135314993587
"FAM71F1",-0.0446765306122456,2.44206785714286,-1.62959105644589,0.104790429059366,0.13848318921738,-6.49141863967794
"COL9A2",0.0516285714285702,2.93808163265306,1.62944311042277,0.104821750419737,0.138506541082674,-6.49165732886194
"ANKRD6",-0.133071428571427,3.04126326530612,-1.62944227508978,0.104821927287696,0.138506541082674,-6.49165867648917
"ZNF648",0.035055102040817,2.22385408163265,1.62876903439959,0.104964552530913,0.138685851526961,-6.49274458456525
"PSPN",0.045426530612243,2.47931530612245,1.62831296068571,0.105061259370826,0.138804472002622,-6.49347996354671
"YTHDC1",-0.0533061224489781,8.78436530612245,-1.62797606735266,0.10513274070062,0.138889751678681,-6.49402304586418
"YIPF3",-0.07841428571429,7.2688693877551,-1.62789515469016,0.105149914373084,0.138903279567161,-6.49415346325209
"STAG3",-0.0758510204081637,3.04172959183673,-1.62778673708328,0.105172929473418,0.138924521702557,-6.49432820402026
"C21orf58",-0.0469010204081632,2.9119862244898,-1.62666761471071,0.105410734432976,0.139226646453493,-6.49613127401603
"C11orf85",0.0458887755102024,2.95615051020408,1.62664495912558,0.105415553007866,0.139226646453493,-6.49616776301577
"RAB3IP",0.120760204081632,6.71708214285714,1.62654244073842,0.105437359657385,0.139246267124819,-6.49633287255879
"GPCRLTM7",0.047079591836733,2.72635510204082,1.6261865061367,0.105513098379254,0.13933710611942,-6.4969060393791
"PMCHL1 /// PMCHL2",0.0386969387755096,2.14626989795918,1.62615206515022,0.105520429325907,0.139337602049033,-6.49696149373648
"HEXDC",-0.0859214285714289,4.808975,-1.62592663061723,0.105568424318321,0.139391790427691,-6.49732444370121
"SNAPC2",0.0527397959183671,3.52417602040816,1.62573471011244,0.105609297928459,0.139430661820633,-6.49763339742634
"SPINK8",0.0483418367346942,2.53084234693878,1.62572304027359,0.105611783680242,0.139430661820633,-6.49765218239385
"SIGLEC10 /// SIGLEC12",-0.169934693877551,4.42987959183673,-1.62499882586719,0.105766137608829,0.139625241167557,-6.49881769522781
"TMC1",0.0417765306122435,2.32616683673469,1.6247332908685,0.105822777013268,0.139690807321218,-6.4992449067291
"TGFBR2",-0.128488775510194,9.18490459183674,-1.62460418757546,0.105850323886617,0.139717963920445,-6.49945259269152
"KIAA1210",-0.0433877551020401,2.35846020408163,-1.62452008508933,0.105868271984178,0.139732447796748,-6.49958787808746
"CHURC1",0.0928051020408152,8.38882397959184,1.62391147529767,0.105998226346884,0.13989475383142,-6.50056667113405
"VN1R2",0.038343877551021,2.29533520408163,1.62382847736835,0.106015958483517,0.139908939150217,-6.50070012439147
"C9orf72",0.0963642857142819,6.3244943877551,1.62359431207787,0.10606599962956,0.139965757893352,-6.50107660547029
"DNAH6",0.0509734693877548,2.56074387755102,1.62332715766854,0.106123113601549,0.140031901908828,-6.5015060605149
"OR1J4",0.0389653061224489,2.31948367346939,1.62259146698301,0.106280521262231,0.140230368336052,-6.50268833963385
"SPRED1",0.114777551020409,7.89811224489796,1.62165974078309,0.106480140130287,0.140484499949292,-6.50418490547513
"TMEM106B",-0.112804081632653,9.73405,-1.62152514029994,0.106509002523564,0.140513325489269,-6.50440103552343
"CFHR3 /// CFHR4",-0.0439346938775511,2.35016224489796,-1.62129199186652,0.106559011348525,0.1405700430887,-6.50477536419102
"PAPPA",-0.185525510204081,5.0571362244898,-1.62100408541847,0.106620791288331,0.140642280363412,-6.50523753662251
"ZNF585A /// ZNF585B",-0.0882142857142854,3.72746020408163,-1.62063753073032,0.106699489225895,0.140736822995941,-6.50582584640458
"TAS2R1",0.0423765306122448,2.60389132653061,1.62055376345057,0.106717480261747,0.14075128593611,-6.50596027230776
"EEF1A2",-0.0616999999999988,2.88851734693878,-1.62037795162712,0.106755247952704,0.14078692233685,-6.50624238509077
"LRRTM4",-0.0640642857142844,2.6778056122449,-1.62036255826561,0.1067585552448,0.14078692233685,-6.50626708430913
"CATR1",-0.0448306122448994,2.30997346938776,-1.61971533332448,0.106897686775264,0.140961121588261,-6.5073053739581
"CEACAM6",0.204908163265314,12.2066612244898,1.6193205189338,0.106982629621962,0.141063846456708,-6.5079385438372
"S100A7A",0.0539122448979592,2.11547448979592,1.6191538247636,0.10701850942801,0.141101869117502,-6.50820582870792
"AMAC1L3",-0.0444275510204086,2.52620255102041,-1.6188830520041,0.107076811931448,0.141169448728049,-6.50863994073064
"SPCS2",-0.0525755102040812,3.30145714285714,-1.61859389266653,0.107139101408786,0.141242275501593,-6.50910345268417
"RASGRF1",0.0570132653061228,2.3415137755102,1.61853311695069,0.107152197133654,0.141250244467888,-6.5092008637047
"NRXN2",-0.198829591836736,3.77105867346939,-1.61807609451345,0.107250715563436,0.141370810954225,-6.50993326295321
"CD6",-0.117106122448982,3.69359183673469,-1.61764121619366,0.107344527596568,0.141485158322393,-6.51062998825983
"FAM83C",0.0502244897959185,2.52080612244898,1.61752791322549,0.107368980085786,0.141508077503852,-6.51081148276074
"ZNF490",0.0836500000000031,4.31654132653061,1.61725249616514,0.107428437778477,0.141577126111191,-6.51125260830856
"OR2C3",0.034305102040816,2.1625362244898,1.61678282850857,0.107529891364054,0.14170150728168,-6.51200468930323
"COG2",-0.0770500000000043,6.62621479591837,-1.61632929500737,0.107627932336242,0.141821375287241,-6.51273073273623
"KRTAP5-2",-0.0650602040816324,3.10265459183673,-1.61494326884071,0.10792799367772,0.142207412348445,-6.51494833665937
"FAM158A",-0.0971785714285724,5.93141173469388,-1.61479036760377,0.107961136155395,0.142241725787637,-6.51519286100053
"NTN3",0.0477112244897975,2.55694234693878,1.61462307136223,0.107997408157451,0.142280157675799,-6.51546038044538
"LAMB2",-0.171031632653065,5.01875153061224,-1.61458405898371,0.108005867946294,0.142281945983304,-6.51552276033217
"OR5AN1",0.0455051020408175,2.58323010204082,1.61453130088414,0.108017309319503,0.142287661599001,-6.51560711697303
"SREBF1",-0.117183673469389,6.16919489795918,-1.61447065106987,0.108030463322094,0.142289879708635,-6.51570408861664
"CDH20",-0.0428357142857152,2.31398928571429,-1.61445803947998,0.108033198740495,0.142289879708635,-6.51572425256268
"FXYD7",0.0508561224489807,3.27812602040816,1.6143299074906,0.108060993340992,0.142317130997311,-6.51592910673863
"OR52M1",-0.0447275510204093,2.37658214285714,-1.61385057202805,0.108165022155732,0.142444773129489,-6.5166953157219
"KCMF1",-0.0539326530612207,8.55819591836735,-1.61368130617212,0.108201776520565,0.14248380917876,-6.51696583116428
"ERVWE1",-0.0545663265306104,3.96033520408163,-1.6129070055794,0.1083700350566,0.142695997915661,-6.51820294206783
"GDEP",-0.0570275510204095,2.41763826530612,-1.61192518804159,0.1085836877648,0.142967927505241,-6.51977077427877
"CECR6",0.0560142857142854,2.57442755102041,1.61102992752208,0.108778797438117,0.143211684653343,-6.52119957604854
"RABIF",-0.0795255102040775,5.18159336734694,-1.61101011655342,0.108783118123592,0.143211684653343,-6.52123118485931
"NDUFA8",0.0581673469387738,10.2011020408163,1.61084604015914,0.108818907724696,0.143249387465425,-6.52149295759398
"TRBV10-2",-0.0398755102040811,2.31013571428571,-1.61053331796229,0.108887147078325,0.143329799423095,-6.52199181269552
"CETN1",-0.0373244897959175,2.39410204081633,-1.6101815749795,0.108963941938763,0.143421461817296,-6.52255280112055
"C6orf182",0.0696612244897938,4.18639489795918,1.60942592104127,0.109129067289043,0.143629367650049,-6.52375757613838
"C20orf202",0.0713214285714305,3.25232806122449,1.60923629967185,0.109170534594011,0.14366843717912,-6.52405981206
"HOXC4",-0.138939795918367,3.06638214285714,-1.6092245917413,0.109173095351557,0.14366843717912,-6.52407847209615
"ZCCHC14",0.0944775510204066,7.35471836734694,1.60901547263735,0.109218841926225,0.143719197340257,-6.52441174271684
"RAB38",-0.149054081632653,4.21583520408163,-1.60897002237281,0.109228786576686,0.143722842790854,-6.52448417068076
"TSKU",-0.106380612244902,6.20182704081633,-1.60865560095679,0.109297602660493,0.143803945494395,-6.5249851671619
"HAL",0.0886091836734701,2.31541479591837,1.60815053187444,0.109408217295845,0.143940028704778,-6.52578974042763
"P2RX5",-0.0988948979591817,3.54600765306122,-1.60699832566732,0.109660894527493,0.144262982668064,-6.52762427983425
"NCRNA00189",0.0346520408163271,2.05156071428571,1.60681537917358,0.10970105716496,0.144306341728652,-6.52791544889749
"DEFB136",0.0498918367346937,2.36962551020408,1.60553858555557,0.109981680691033,0.144665988790772,-6.52994663474544
"TMEM229A",-0.0820357142857153,2.48105867346939,-1.60529771435467,0.110034685248269,0.144726206393446,-6.53032964811593
"LOC388387",-0.0443479591836726,3.10842397959184,-1.60488407797591,0.110125754842633,0.144836478910351,-6.53098724772097
"RBM46",-0.0368010204081628,2.3868362244898,-1.60442248986286,0.11022745271978,0.144960714260838,-6.53172088616378
"FAM105A",0.153511224489799,7.15932295918367,1.60177776815594,0.110811584388947,0.145719342921346,-6.5359203879465
"EIF5AL1",0.0349979591836735,2.32408163265306,1.60151932698687,0.110868797356621,0.145785009349864,-6.53633039963188
"CTGF",-0.191667346938782,9.51973673469388,-1.60143921975391,0.110886536037486,0.14579876453393,-6.53645747505123
"CCDC27",-0.0489959183673481,2.27863367346939,-1.60053377984379,0.11108719068861,0.146053008536125,-6.53789335870255
"FBLN7",-0.0587632653061236,2.82079285714286,-1.59992455653414,0.111222363209222,0.146221131524501,-6.53885904471535
"USP29",-0.0322224489795895,2.07834897959184,-1.59933901437042,0.111352404689842,0.146382487246644,-6.53978685594369
"C1orf217",-0.0626479591836735,2.25147602040816,-1.59833546964376,0.111575560401035,0.146656931102767,-6.54137623676961
"MUTYH",0.081042857142859,4.51808367346939,1.5983343289637,0.111575814253346,0.146656931102767,-6.54137804278781
"SNX21",-0.0967653061224496,4.81137653061224,-1.59826703052161,0.111590791978337,0.146666994863012,-6.54148459297716
"LOC100128542",-0.0376999999999992,2.39412551020408,-1.5981977020522,0.111606223171256,0.146677653269682,-6.54159435263433
"IGF2BP2",0.157115306122448,7.65296275510204,1.59788890085448,0.111674977028059,0.146758384597422,-6.54208318510746
"CPA1",0.0399714285714281,2.5766693877551,1.59761146227343,0.111736776785184,0.14682996715891,-6.54252229205355
"LOC441242",-0.0539244897959197,2.23529387755102,-1.59685198061847,0.111906091268024,0.147042812958961,-6.54372395705526
"SPRR2A /// SPRR2F",0.049020408163265,2.46687244897959,1.59653602161597,0.111976589394041,0.147125796243905,-6.5442237088702
"C20orf7",0.0983275510204082,6.44313724489796,1.59587500468654,0.112124192493671,0.14730821072206,-6.54526892655824
"ACSL1",0.186547959183678,7.18686581632653,1.595848426524,0.112130130549628,0.14730821072206,-6.54531094384165
"GSC",0.0620438775510186,2.16667602040816,1.59496413501246,0.11232784024347,0.147558270399831,-6.54670852710579
"SIGLEC12",0.105972448979593,2.43680663265306,1.59475031223436,0.11237568825187,0.147611445987129,-6.54704635114088
"EDNRB /// SFTPB",0.061380612244899,2.47631785714286,1.59450936587733,0.112429625219328,0.147671130494338,-6.54742697552189
"KDM6B",-0.0630795918367344,3.09100816326531,-1.59448148197593,0.112435868488501,0.147671130494338,-6.54747102026743
"TEX9",0.0421081632653069,2.12915918367347,1.59434639145114,0.112466119465128,0.147701178133271,-6.54768439541217
"C17orf67",-0.0691193877551011,2.88488418367347,-1.59421331497836,0.112495925754584,0.147730637865721,-6.54789457214273
"PRSS1",0.0573448979591844,3.17052448979592,1.59318159875579,0.112727221140861,0.148024673644132,-6.54952345176442
"COQ10A",0.112401020408162,4.37064336734694,1.59278764585496,0.112815639090597,0.148131067569111,-6.55014515582462
"MUC7",0.0411510204081638,2.01055204081633,1.59164647846602,0.113072071144719,0.148458041764462,-6.55194520673194
"LCN12",-0.0472020408163276,3.34497755102041,-1.59160557656366,0.113081270807305,0.148460390463513,-6.55200970110366
"PROK1",-0.0427346938775512,2.25803979591837,-1.59153647166093,0.113096815243632,0.148471068137331,-6.55211866247062
"GPR77",-0.0340561224489795,1.96457397959184,-1.5894230782857,0.113573021178931,0.149086451299229,-6.5554487353692
"OR8J1",0.0415397959183683,2.23765663265306,1.58907449552997,0.113651719175195,0.14917998232451,-6.55599758274936
"C3orf75",0.0599591836734712,6.14720204081633,1.58846980011733,0.113788341245933,0.149349527627582,-6.5569494040319
"C12orf40",-0.0350683673469376,1.97153520408163,-1.5883327687525,0.113819319580654,0.149379540516042,-6.55716504928804
"GUCY2C",-0.207824489795918,8.20849489795918,-1.5883026860416,0.113826121198891,0.149379540516042,-6.55721238780298
"OR10H2",-0.0477887755102024,2.94011785714286,-1.58698296630408,0.1141248237476,0.149761731569217,-6.55928825458295
"XKR5",-0.0385142857142853,2.31417857142857,-1.5867103601816,0.114186602254142,0.149832986373042,-6.55971684361882
"ZNF217",0.113483673469384,8.43311224489796,1.58632639918248,0.114273661200259,0.149937402071312,-6.56032038212944
"NLRP5",0.0383653061224489,2.53986530612245,1.58601165387144,0.114345065507322,0.150021265132503,-6.56081501608144
"HACE1",0.120830612244897,5.14433265306122,1.58550777246428,0.114459451608034,0.150161505832597,-6.56160668526813
"RAMP1",-0.358583673469386,4.43416020408163,-1.58534035437766,0.114497477259586,0.150201556017372,-6.56186966857074
"C7orf61",-0.0462081632653057,2.77078673469388,-1.58522905388054,0.114522762472456,0.150224888725164,-6.56204448638854
"FAM20C",-0.177941836734695,6.64724744897959,-1.5849935235596,0.114576284778115,0.150285255873763,-6.5624143904555
"FAM47C",-0.0347051020408147,2.13356173469388,-1.58480953492086,0.114618108462456,0.150330271495901,-6.56270331023051
"TBC1D2",-0.134770408163269,6.99473724489796,-1.58462207932232,0.114660732693173,0.150376331132067,-6.56299764059612
"SH2D3C",-0.102332653061225,3.99824081632653,-1.58437112956699,0.114717814093951,0.150441343921453,-6.56339161215668
"SIX1",0.0690765306122443,2.67322295918367,1.58292082426647,0.115048144147664,0.150864663985741,-6.56566728701063
"APH1B",-0.1609,5.18368367346939,-1.58211448017336,0.115232127657725,0.151096034387171,-6.56693164325692
"DEFB116",0.0376051020408172,2.07111581632653,1.58182632977119,0.115297931448122,0.15117242363376,-6.56738331389386
"CT45A1 /// CT45A2 /// CT45A3 /// CT45A4 /// CT45A5 /// CT45A6",0.0741663265306136,2.30137908163265,1.58120322897981,0.115440328375048,0.151342117990214,-6.56835973910078
"SERPINA11",-0.0418316326530608,2.62130051020408,-1.58119388337041,0.115442465182871,0.151342117990214,-6.56837438121017
"POLD3",0.0949122448979587,6.83373265306122,1.58113443785944,0.115456057714277,0.151350032992417,-6.56846751469982
"MMP23A /// MMP23B",-0.0780775510204084,2.92392857142857,-1.58086987136888,0.115516567626465,0.151419446395405,-6.56888197054416
"AHSP",-0.0403571428571419,2.23029591836735,-1.58063108399195,0.115571203078587,0.151481150960045,-6.5692559841458
"IL31RA",-0.0525714285714272,2.68572448979592,-1.58020536478635,0.115668660019894,0.151598970636476,-6.56992265317258
"SLC35F2",-0.179436734693879,6.50823775510204,-1.57991584210099,0.115734975621492,0.15166716399894,-6.57037594075372
"C5AR1",0.203103061224491,3.66148724489796,1.57991210119474,0.11573583267867,0.15166716399894,-6.57038179712705
"LZTS2",0.10964693877551,6.44406428571429,1.57981285417055,0.115758572420645,0.151687040901543,-6.57053716299841
"TNF",0.100098979591834,2.74684234693878,1.5796346407461,0.115799414036979,0.151730633880751,-6.57081612263425
"ARIH1",-0.0614632653061218,7.86198775510204,-1.57897198862814,0.115951375807867,0.151919811089536,-6.57185311091042
"ART1",-0.0470040816326542,2.5588193877551,-1.57878189678934,0.115994997491417,0.151967025357764,-6.57215050847526
"ASCL3",-0.0432561224489789,2.41876275510204,-1.57839239784516,0.116084419092621,0.152074232780701,-6.57275976824478
"DIRC1",0.0389765306122447,2.24161173469388,1.57743130653329,0.116305301041128,0.152353632103375,-6.57426249391339
"DYNLL1",-0.0534653061224457,10.4376479591837,-1.57725745722079,0.116345291319032,0.152396052111558,-6.57453422275152
"PAQR9",0.0458428571428597,2.37154081632653,1.57720334399376,0.116357741118943,0.152402394758796,-6.57461879650204
"GLUL",-0.12696428571428,10.3445647959184,-1.57634600348969,0.116555129727809,0.15265094886488,-6.57595835948406
"OR10J5",-0.0376326530612259,2.20950306122449,-1.57582544156843,0.116675109846462,0.152798096068129,-6.57677137183192
"GADL1",0.040923469387756,2.31887397959184,1.5757303374271,0.116697040189628,0.152816826128829,-6.57691987696427
"LOC387693",0.0326438775510214,2.10910459183673,1.57471634687198,0.116931062114487,0.153111475767301,-6.57850268009637
"CCT8L1 /// CCT8L2",-0.0430173469387745,2.76351071428571,-1.57468920068933,0.116937332363585,0.153111475767301,-6.57854504066665
"HDX",-0.0518765306122448,2.68413112244898,-1.57429353830945,0.117028753008751,0.15322116260534,-6.57916237572047
"TAS2R5",0.0464387755102034,2.67855816326531,1.57415975220586,0.117059678042383,0.153251635748468,-6.57937108222379
"NTS",-0.280775510204081,3.13142857142857,-1.57396799766172,0.117104013918008,0.153299660904362,-6.57967018941498
"C9orf64",0.0951377551020354,6.23718316326531,1.57367401952818,0.117172010868282,0.153378652229763,-6.58012868047989
"CLC",-0.167750000000001,3.04267602040816,-1.57302807527952,0.117321527064171,0.153564335294121,-6.58113580788443
"SH2D3A",0.118666326530612,4.96374132653061,1.57290211944042,0.117350699536007,0.153592484241789,-6.58133214562621
"NPCDR1",-0.0394540816326536,2.16367908163265,-1.57257384920029,0.117426756752303,0.153681989809818,-6.58184377544841
"AACS",0.106199999999996,7.29656326530612,1.57251376551886,0.117440681812584,0.153690084308368,-6.58193740837233
"NOTO",0.046014285714286,2.40164081632653,1.57244887001086,0.117455723534165,0.153690084308368,-6.58203853600911
"C18orf54",0.121731632653061,4.210475,1.57244786190516,0.117455957208662,0.153690084308368,-6.58204010692314
"PROL1",-0.0506071428571437,2.38824948979592,-1.57236703859297,0.117474692895753,0.153704560301785,-6.58216604932538
"SLC2A10",-0.202825510204078,6.59165459183673,-1.57232334668391,0.117484822120346,0.153707774395042,-6.58223412933089
"KCTD17",0.0802653061224463,5.4837612244898,1.57220203762959,0.117512949178757,0.153734533461637,-6.58242314140927
"Septin 3",0.0627142857142862,2.4416193877551,1.57180845946837,0.117604241987349,0.153843919272075,-6.58303627905995
"GPRC5D",-0.0473765306122442,2.42134846938775,-1.57145757948254,0.117685677978921,0.153940397450325,-6.58358277293873
"CCBL2",0.102336734693872,7.80777448979592,1.57138203008178,0.117703218127091,0.153953288635415,-6.58370042519824
"C11orf90",-0.0992765306122418,3.43574744897959,-1.5706280756382,0.117878375441564,0.154172324555778,-6.58487424805801
"ZNF225",0.0447153061224497,2.34525969387755,1.57030680627541,0.117953074737008,0.154259952095997,-6.58537426165987
"C8orf37",0.0385153061224481,2.33843316326531,1.57022472511631,0.117972165672093,0.154274847895362,-6.58550199421452
"ZNF192",0.0513336734693879,2.95751989795918,1.57011305086763,0.117998143470209,0.15429874726754,-6.58567576830633
"APPL1",0.0939632653061153,7.3197193877551,1.56999620728254,0.118025328606218,0.154324222176645,-6.58585757339825
"SNORA23",0.0492673469387745,2.83075612244898,1.56966490964672,0.118102436106789,0.154414965574161,-6.58637299077846
"NUDT13",-0.0545969387755112,3.05324132653061,-1.5690604727715,0.118243217685293,0.154588943411178,-6.58731307211576
"TUBB2C",-0.0730214285714386,11.8480607142857,-1.56883263955044,0.11829631755085,0.154648272611341,-6.58766732974523
"SCGB3A2",-0.0321295918367364,2.03824234693878,-1.56860780335692,0.118348737388597,0.15470670512925,-6.58801687811725
"C9orf5",-0.0932693877551074,8.81715816326531,-1.56798742256029,0.118493472389595,0.154885797493199,-6.58898111844613
"TNC",0.396048979591841,6.74990612244898,1.56776297731253,0.118545869964354,0.154944177790559,-6.58932987571389
"TESK1",-0.0738020408163234,5.43447857142857,-1.56769872594612,0.118560873053957,0.154953677576326,-6.58942970459985
"KRT6C",-0.0576642857142859,3.57404540816327,-1.5672806754923,0.118658527048373,0.155071190055454,-6.59007914215657
"F3",-0.157566326530608,8.45087397959184,-1.56717177018614,0.118683977083356,0.155094332218582,-6.59024829781943
"ZNF442",-0.0686275510204073,2.82573418367347,-1.5670936573213,0.118702233901406,0.155108071994447,-6.59036961848803
"PRPF38A",0.08511836734694,6.47792244897959,1.56668347176299,0.118798140354471,0.155223268048599,-6.59100659967025
"NMBR",-0.038231632653063,2.1676943877551,-1.56607180519121,0.118941269242688,0.155400146529627,-6.59195616062379
"FAM101B",-0.150222448979586,5.74633571428571,-1.56504386271251,0.119182112700171,0.155704660474926,-6.59355114036403
"CLDN18",0.176264285714286,2.52239642857143,1.5649328154847,0.119208153723579,0.15572852582618,-6.59372338272468
"TBX6",-0.0526448979591829,2.9084887755102,-1.56470430465166,0.119261754572422,0.155788388716049,-6.59407778221292
"GOLPH3",0.0746714285714294,9.2633193877551,1.56443430302125,0.119325112272942,0.155860988078753,-6.59449646509206
"CSK",-0.0793632653061245,6.63505306122449,-1.56393922911279,0.119441353736237,0.156002649589127,-6.59526397726708
"GET4",0.0484346938775513,3.01134183673469,1.56370292092322,0.119496869508188,0.156064983822774,-6.59563024188283
"CD86",0.195995918367347,4.79243163265306,1.56356556173604,0.119529148598099,0.156096964398026,-6.59584311621187
"PRODH",-0.0700285714285709,3.15019693877551,-1.56324783082784,0.119603840999573,0.156184326102891,-6.59633545425566
"GLI4 /// ZFP41",0.0476244897959184,2.58783673469388,1.56320602344787,0.119613671849671,0.156186074623993,-6.59640022936758
